pct_wild_mouse	screen_height	pct_input	pct_scrandom	pct_scroll_move	pct_click_product_info	wild_mouse_duration	session_start	total_load_time	pct_click	screen_width	pct_doubleclick	product_ean	pct_mouse_move	user_id	session_id	pct_scroll_move_duration	ack	scroll_move_total_rel_distance	page_activity_duration	mouse_move_total_rel_distance	browser_name	pct_rage_click	session_duration	pct_mouse_click
39.44547	1024	1.26429	53.65530	18.33028	58.74195	15.70175	2020-12-22 16:48:27	2.23500	16.08468	800	14.05373	8885186246167	17.06657	1259	895529	19.63919	0.00000	8.00887	15.86691	15.98251	other	46.73480	254.89821	12.59104
38.56367	800	36.28391	50.86871	34.00434	41.92961	19.01048	2020-03-25 09:08:01	7.13333	17.56673	1920	13.54078	1730661851800	17.01948	2079	1441621	19.22976	1.00000	11.98268	16.32680	17.64585	chrome	55.19349	199.51872	15.42082
54.74195	768	2.77457	46.30896	53.95480	40.85317	16.46089	2023-05-29 18:36:25	8.12998	16.31709	1366	11.59753	9667934985813	16.13121	2263	626721	19.35692	0.00000	5.55433	16.66920	13.02140	mobile	19.13133	223.34763	13.36557
48.88988	768	2.60616	34.69576	49.46629	34.06436	16.39975	2023-08-23 11:49:27	3.64822	18.70712	1366	16.23301	8602158377212	17.09419	567	1442461	17.51202	0.00000	13.91187	15.27016	19.11680	chrome	61.88876	111.31008	11.92395
51.87945	higher	5.03488	54.17932	36.04555	67.85377	17.04646	2021-07-29 23:22:43	8.85242	18.88942	1280	14.43103	9466868573468	17.89496	2491	375845	17.31532	1.00000	17.05598	16.24987	16.61942	chrome	61.20141	77.09575	16.61703
63.77192	lower	1.31624	34.48394	40.64067	44.14516	15.74012	2023-01-27 00:34:02	2.37992	19.06487	1920	13.01618	6903121119535	18.54130	1850	976011	15.91318	1.00000	18.63287	17.27587	19.95252	edge	44.44526	190.97976	17.11896
49.34099	768	1.16984	70.77083	47.37943	51.48112	15.62806	2020-05-04 01:11:50	0.67210	19.01832	1280	14.75475	1560369085432	13.55724	577	1206331	14.61151	1.00000	14.31855	16.08254	19.66168	chrome	46.60788	162.24257	13.42643
44.89454	800	2.74336	40.12283	25.45016	44.85216	16.44981	2019-09-20 09:29:03	4.39320	17.44074	1366	13.78224	9094004555148	18.60846	1597	1384366	19.34994	1.00000	14.22704	14.04512	15.69033	edge	67.98298	201.48208	16.96088
51.96083	600	0.16214	39.10524	38.72582	58.59993	13.93366	2023-01-19 04:09:09	3.79587	15.91496	higher	13.90766	6617618982235	17.26948	173	538095	20.22572	1.00000	7.26262	17.11492	16.27225	other	42.66689	99.38024	12.41805
49.37506	lower	2.37839	49.86119	57.82136	34.40736	16.31061	2022-03-05 03:49:48	4.48065	17.32501	lower	14.17813	7212874631683	18.60465	705	1079891	14.45198	0.00000	16.73235	17.13837	17.82266	other	57.28900	88.77438	14.37509
48.99812	600	0.94008	67.19947	18.75059	41.97741	15.42203	2022-07-25 06:53:34	3.71285	17.58351	800	13.43595	7851234355632	17.74781	1170	273474	17.65904	1.00000	12.93297	15.15928	18.89914	edge	59.45495	158.39835	14.28819
42.91163	1080	8.44860	31.50275	59.53756	35.30502	17.55898	2022-12-05 19:47:27	3.10277	16.73627	1920	14.87920	4237533428407	15.14610	1663	1440181	16.62201	1.00000	11.60813	17.91240	18.64649	safari	59.44068	155.84833	13.11403
44.42246	800	1.13332	18.17377	33.85683	36.38142	15.59794	2022-03-17 20:39:48	1.03971	15.30713	1024	13.51353	6903757707847	18.74769	1972	679426	19.36942	0.00000	12.34920	16.89892	15.23536	opera	50.92649	148.82684	16.92898
73.98981	higher	1.29378	26.82266	43.79296	46.45432	15.72370	2021-01-07 12:01:06	2.52375	19.73564	1280	15.23736	3741524806491	18.44321	831	822135	13.59395	0.00000	21.03620	15.62335	16.81223	edge	56.91416	162.34386	15.47567
48.09116	768	2.79327	71.16732	39.60082	59.18454	16.46752	2021-09-25 18:01:12	6.18996	17.05715	1920	16.20341	2696304447283	19.30153	758	400302	14.15971	0.00000	18.47801	14.78185	16.35321	other	62.52430	137.34135	13.88537
29.64521	800	0.58709	62.73232	52.92747	34.61086	14.98921	2021-06-11 08:47:42	0.68291	17.81021	lower	15.03414	5830098323003	15.71983	2330	243873	14.18568	1.00000	17.30973	16.75520	15.42801	mobile	46.94350	82.81522	16.09038
51.20497	600	1.15579	71.45503	37.69455	27.45058	15.61648	2019-09-29 04:57:42	1.49726	18.36778	1920	14.58567	2979183302721	17.40227	959	1118719	14.33434	0.00000	17.80864	16.79527	18.13670	mobile	45.04372	151.91884	14.98639
62.58662	1024	3.97146	46.10268	27.80161	61.64221	16.81260	2019-03-28 17:12:06	3.43939	15.49970	1280	14.19750	7008922906212	18.52230	858	1090603	17.21982	0.00000	11.84179	16.92296	14.42194	mobile	41.72628	122.97082	13.94445
56.56239	800	5.86183	37.20233	52.16478	65.53966	17.19678	2023-07-14 23:01:18	3.65561	17.96272	1920	16.16758	3159443144790	15.56600	766	541733	19.68251	1.00000	9.92032	17.41889	16.79007	chrome	31.83017	217.84544	11.97264
64.44927	768	0.69287	58.02273	37.04136	47.38205	15.13972	2021-08-24 23:02:58	1.51098	14.56536	lower	11.12645	8047011874024	20.43844	1491	741525	20.17795	0.00000	10.80736	15.29100	15.31069	safari	61.25170	196.42715	17.78697
60.25394	lower	1.60199	49.06137	25.94988	51.91757	15.92822	2021-11-28 15:40:57	4.45889	19.09844	1920	14.81791	3275952104558	17.37834	813	1289444	14.53631	0.00000	18.98090	16.45232	18.89694	edge	65.87161	153.37568	15.45443
53.62007	800	12.14805	51.28090	31.13014	45.50512	17.91982	2021-09-08 11:23:03	3.38576	14.92074	1280	13.94569	5026991456164	15.99335	826	12161	19.29322	0.00000	7.44090	17.32536	13.71612	firefox	43.04515	197.95179	13.93625
62.84917	1024	1.02680	60.34044	43.42697	53.04551	15.50481	2019-09-16 20:56:20	1.50225	15.55083	1024	14.95752	8894128217868	18.12088	1627	727322	13.51931	0.00000	17.30230	16.11772	18.04806	mobile	59.25256	126.65376	15.00618
76.29923	1080	2.16698	55.60710	48.54770	63.64539	16.22011	2019-06-13 04:52:51	1.58279	18.46644	1366	14.51062	8675138728298	18.39327	166	73632	13.51511	0.00000	19.54672	16.54087	17.21591	other	71.00524	124.95785	15.51655
54.31912	1080	2.27818	54.37177	17.20233	64.70932	16.26862	2022-02-07 22:46:37	7.54751	17.07766	1280	12.15382	6762923617744	19.04683	1345	237713	18.28912	1.00000	14.04678	14.32082	17.88790	edge	44.50697	154.73527	16.95922
48.52323	higher	4.31905	56.59864	42.06107	51.66584	16.89526	2021-05-26 07:01:24	0.68400	15.92723	1366	13.05913	0475317044465	14.93567	263	764306	14.25036	1.00000	13.15859	15.82690	17.01888	mobile	52.87027	108.81869	15.51425
68.06338	1080	1.53298	53.14305	30.06288	31.55998	15.88587	2019-09-26 00:54:25	3.14420	17.23855	1024	14.77769	3057499769175	13.55275	1184	717168	15.22711	1.00000	12.85602	16.04578	18.87611	safari	43.42091	161.81279	13.97424
45.53794	1080	2.59050	57.82772	49.96216	47.96645	16.39386	2021-02-23 06:38:34	1.60606	17.75102	lower	12.61421	7174252224316	17.22930	784	1476522	15.57409	0.00000	12.33540	16.27464	17.74359	safari	36.91180	193.50205	13.08738
61.80946	800	3.98447	61.36842	35.51680	52.50432	16.81584	2021-08-18 21:58:09	3.00820	12.72807	lower	12.64544	0523637831194	20.67973	76	1341798	19.72507	0.00000	10.26287	16.47457	15.03703	edge	50.96457	151.25438	16.57334
64.30161	768	0.42341	44.55962	28.08186	41.08757	14.70013	2019-02-14 14:03:45	1.04986	17.28841	1024	13.18952	0743844271044	13.33159	2289	829491	13.26219	1.00000	14.57515	15.98297	17.93445	edge	56.40776	44.88765	15.89247
53.47541	600	12.74557	58.02025	42.65493	71.43709	17.96759	2021-05-11 05:44:41	2.46576	17.21902	1280	13.48828	5941147084032	15.91794	1058	600798	15.36906	0.00000	12.77841	14.81326	18.68391	chrome	57.55231	182.63279	13.65279
40.77934	1024	2.22532	34.72929	42.40363	56.53923	16.24586	2020-11-04 08:27:58	4.27098	15.17403	1024	15.43707	1240597329941	19.77354	797	1478064	16.34356	0.00000	15.93984	17.69305	16.84074	mobile	52.68518	161.30977	15.00460
61.23739	768	2.84339	50.89556	53.43116	55.07257	16.48488	2020-01-17 02:47:18	2.79827	16.19273	1366	15.13143	1862756130955	16.17038	1441	972347	14.79473	1.00000	15.58870	15.11520	15.49574	safari	54.43706	255.05542	15.65760
57.80366	1080	1.09404	40.89617	29.87032	51.38551	15.56465	2022-07-14 15:31:11	1.17858	20.20898	1024	12.30886	5487785253343	19.67953	687	416212	14.73798	0.00000	18.28461	15.14918	17.84677	other	53.46035	145.05740	15.12576
61.98452	1024	2.85199	46.04219	56.34123	43.88559	16.48775	2022-11-30 06:56:32	4.43516	20.13971	1920	17.22123	9014598749747	18.98955	2063	1265589	15.91183	1.00000	24.12160	15.53264	17.27175	edge	50.70878	200.00770	17.98731
63.74320	768	0.67113	58.78979	62.43281	35.22461	15.11068	2023-05-18 06:15:49	7.28237	17.29364	1024	14.81960	0854287669234	14.56477	1395	240873	14.76278	1.00000	14.30311	15.32047	17.64277	chrome	57.02434	226.41615	14.48858
43.99768	1024	12.17072	56.32844	15.18617	33.99843	17.92167	2019-11-04 22:43:42	3.23544	15.25995	1366	15.56951	2748696581677	17.27091	531	447918	16.63414	0.00000	9.90550	15.73901	16.75394	edge	36.29673	170.29693	10.63585
42.21521	1080	1.86420	62.36969	35.91192	44.60905	16.07432	2019-09-09 16:58:12	0.90204	18.76967	1024	16.16996	3212686072463	16.81715	914	758275	15.16288	1.00000	17.08293	14.65559	18.46897	safari	45.71039	115.30483	13.43805
63.93367	1024	1.19937	64.95216	38.69117	32.98627	15.65175	2019-10-04 14:25:40	2.98693	17.70755	1280	16.94513	6203187701355	18.63172	2234	695835	13.48684	0.00000	20.63618	15.61833	16.05361	safari	60.88164	19.89996	14.82060
44.19981	1080	2.81715	51.16394	65.42365	80.33915	16.47578	2022-11-25 19:08:26	3.52919	19.61447	1024	15.18402	3272199521339	16.20162	1947	1331088	12.79392	1.00000	20.56645	16.04903	15.92954	firefox	43.96629	138.20502	16.22111
52.43767	800	2.88212	57.36777	74.31530	48.48990	16.49807	2019-09-21 04:40:55	10.40017	16.18446	lower	16.97756	8736799596968	18.90168	739	1372139	13.75454	0.00000	20.03197	15.56029	17.77452	safari	59.47368	148.45254	15.02419
53.51144	1080	1.71290	18.15049	40.73581	50.44621	15.99262	2023-09-03 12:55:44	1.53490	19.95776	lower	12.88342	7536002185597	17.63447	2276	1171001	14.05658	0.00000	18.44042	16.63113	17.81210	edge	72.48403	99.04386	15.78005
46.30749	1080	9.52704	56.96470	45.00786	46.20673	17.67824	2018-11-01 15:04:07	3.27508	17.57563	800	11.84403	0293015754987	15.84233	1264	1172326	18.94621	1.00000	11.24720	15.05165	17.36749	edge	66.86458	165.65886	17.01441
40.09021	1080	1.07110	46.12078	60.78616	27.85532	15.54458	2019-04-22 00:56:33	5.06325	12.73185	1280	16.17155	3051949997187	20.13226	1181	162362	18.82070	0.00000	15.32394	16.75589	16.04084	edge	65.84558	100.95883	17.65370
41.23740	600	4.13363	30.03151	53.64590	53.83641	16.85204	2020-02-24 03:09:53	0.70087	13.56514	800	17.01279	7696456846281	17.33638	1184	400367	17.53513	0.00000	11.37701	18.75116	14.73092	edge	42.16285	123.14184	13.20045
51.25284	1080	0.25158	55.94215	44.40387	33.82785	14.26616	2019-05-11 19:54:29	3.94471	18.54729	800	15.50729	7324020966874	18.21123	2406	408372	17.49647	1.00000	15.37390	14.23078	17.07011	chrome	46.50366	109.28216	13.88957
52.49013	600	7.18195	43.59422	45.22448	31.20500	17.39787	2019-04-27 02:47:51	8.92609	17.44445	1280	18.42427	9981960291992	19.77280	841	18348	13.79801	0.00000	23.28341	17.41961	17.66707	chrome	61.45946	192.86623	15.40646
38.95143	1080	0.65548	59.48374	57.28983	49.91114	15.08904	2021-09-01 14:53:16	13.78749	16.51640	1920	14.57508	5539942582251	18.08758	1223	1070388	14.80484	0.00000	15.59110	16.98389	18.10341	edge	67.27838	142.39795	14.04985
40.89951	higher	2.34338	43.93370	20.43225	52.68681	16.29616	2022-07-28 22:14:25	3.57199	17.13320	1920	15.34782	2568758707575	16.23978	1714	69126	15.79315	1.00000	14.11266	17.27790	17.94888	opera	60.95406	158.92991	13.53507
52.70983	768	0.84211	49.71872	23.61406	28.48976	15.31936	2020-03-21 18:56:08	5.57142	15.41098	lower	15.86852	9441657705572	14.54114	1276	1162905	17.89550	0.00000	11.75168	16.23935	14.66363	edge	46.20258	115.51372	15.69926
28.13667	768	11.79784	50.53004	57.07708	42.93750	17.89073	2019-08-28 00:10:25	12.80400	19.16239	1280	14.56714	9289199744181	18.25223	1197	1026772	14.19426	0.00000	18.00889	15.32441	16.23384	mobile	49.99774	84.90116	14.24656
41.54545	1024	3.80331	36.13160	54.11316	31.75150	16.77005	2023-07-13 21:30:45	6.21785	12.44896	800	15.72846	2327148977598	19.63078	717	1237663	18.70323	0.00000	13.96033	16.23955	13.71215	chrome	54.72758	76.33001	17.63571
75.00220	600	0.71950	42.78667	40.86573	68.96036	15.17415	2021-06-19 05:54:48	0.36397	16.12304	1366	10.21157	8922744917258	17.90570	1055	414650	19.87400	0.00000	4.14731	16.55534	15.35106	edge	60.96140	185.82678	12.14695
42.52358	600	0.71533	70.09103	39.95574	41.38338	15.16903	2019-10-25 01:34:41	2.88126	17.78697	1920	14.54750	3158437263448	18.87728	2476	1452965	17.52650	1.00000	14.79581	18.83945	17.87579	firefox	80.94428	113.08404	14.21643
38.82135	1024	1.41731	72.01013	34.41855	46.37925	15.81086	2019-02-18 08:31:34	3.47120	17.30511	1280	13.54972	2570551458424	12.57880	2433	511175	16.31146	1.00000	9.39027	17.48761	20.29346	edge	52.45572	206.19193	12.95929
69.60522	600	0.96353	59.19861	43.70979	24.06585	15.44543	2020-01-05 02:06:27	10.83848	17.80802	1280	16.79602	7162772628059	18.22490	2238	42960	14.06002	0.00000	19.89413	15.08916	17.03877	chrome	58.74379	75.15674	14.73656
60.30276	768	0.70798	43.58628	60.27285	71.24144	15.15952	2021-03-29 10:48:28	2.34674	18.58047	1280	14.98621	5338333664824	15.19742	2200	462486	13.66727	1.00000	17.60313	17.68999	17.27374	edge	56.05384	193.69526	15.38284
38.50929	600	0.71591	35.30182	63.23393	60.54504	15.16978	2021-08-20 21:39:40	2.53455	17.80770	1920	13.91707	0903505572686	20.13220	839	864189	17.63877	1.00000	15.16402	16.22541	17.64557	safari	66.31320	167.38381	14.45334
40.51172	1024	0.61219	48.73479	60.42733	42.76307	15.02701	2020-09-05 13:36:35	4.75043	18.15202	1366	13.55747	8042165501451	16.91932	408	1407166	16.24372	1.00000	16.30398	16.35346	20.10180	chrome	45.92051	93.24879	16.30512
56.38149	600	9.59837	51.81775	42.73206	32.59914	17.68564	2020-01-22 10:10:35	4.49880	14.54343	800	16.21188	3978610300001	17.73198	655	1298198	18.91707	0.00000	12.48468	16.63511	16.09757	other	40.52775	259.05401	15.09242
42.98153	higher	1.03791	62.81672	25.43296	42.83925	15.51485	2020-07-05 15:03:33	3.00204	18.36955	800	12.68349	8309874058899	17.42526	705	975304	16.86560	1.00000	16.09192	15.16231	17.50868	edge	64.49760	138.12397	17.52522
65.26686	1024	3.02021	69.50677	56.79976	56.43554	16.54392	2022-09-22 02:05:56	3.83856	17.06893	1920	15.31298	3424156191042	16.14860	1857	175160	14.96823	1.00000	15.69041	15.49797	16.75410	chrome	48.04488	124.98708	14.82232
57.86323	1080	0.22538	65.75142	53.10625	53.08095	14.17994	2022-01-04 18:35:35	1.21159	11.53766	1366	16.57185	1340952148252	20.67608	2408	1452539	18.36736	0.00000	13.61788	18.86294	14.44795	other	51.47527	282.43383	15.91425
64.82446	800	0.67432	51.34871	37.44270	41.46015	15.11525	2019-05-14 02:58:25	0.90164	14.92712	1024	15.06624	2555918302039	14.33711	966	787308	17.23001	0.00000	8.08665	17.13683	13.04754	firefox	61.38755	134.90204	12.94470
56.00018	800	6.58084	31.00795	59.27361	64.81468	17.31126	2020-08-17 11:16:52	4.18803	15.56163	1280	14.35426	7068520983275	15.28030	2383	329701	14.73504	1.00000	14.36032	17.14009	15.36467	firefox	47.41679	105.98216	16.26896
47.34818	1080	7.39770	36.96451	31.28266	26.00113	17.42725	2020-04-12 23:53:11	9.11214	19.03949	1920	15.49010	0971063205841	19.61434	1657	1080181	14.57105	0.00000	19.65630	16.34345	17.00835	chrome	29.86689	83.50897	14.31586
60.94388	1080	3.42988	44.79463	50.63365	57.08733	16.66854	2022-10-25 06:54:18	2.63119	18.84008	800	14.12098	1839054400998	16.51816	1697	1030441	16.89186	1.00000	16.38482	15.94040	19.18255	other	59.23449	161.53979	16.36186
46.46245	800	0.37305	57.62749	56.25413	49.92430	14.59142	2021-11-17 16:30:44	1.77470	14.35488	1920	16.06128	3490107299969	17.91661	104	280146	16.75896	0.00000	14.21365	16.88776	15.07266	edge	29.87923	127.76258	15.30308
40.60074	higher	3.48353	34.90387	75.74936	55.01856	16.68376	2019-12-29 00:18:02	5.52220	16.68249	1024	13.31535	7113918054386	14.98152	1423	302499	18.10651	0.00000	8.49027	16.90994	15.33622	firefox	60.85294	164.80855	13.63475
69.29637	1080	0.76684	68.93412	45.32609	60.78137	15.23295	2018-12-12 18:09:29	0.96990	17.48008	1280	16.54489	5320406707095	19.62805	2454	294684	15.48774	0.00000	17.53647	15.34803	17.06133	chrome	41.33591	155.68513	13.06023
40.62715	lower	2.92874	56.15802	26.72239	55.59706	16.51380	2020-09-17 22:46:58	2.60512	14.45259	1280	14.52601	3319416227855	19.53534	168	653491	17.46847	0.00000	11.04348	16.62983	14.80043	edge	69.74953	179.99668	12.99922
58.36417	600	8.63260	42.75564	35.82098	50.00391	17.58034	2021-07-17 16:32:43	6.76606	14.78413	1280	13.12442	6271403289161	19.61541	1848	882402	17.17946	0.00000	12.78488	16.97013	13.51579	safari	47.38900	159.77786	15.90854
61.33737	1024	4.79085	52.01287	44.53763	47.73970	16.99744	2022-12-22 17:39:39	6.10312	15.81303	higher	16.34928	0773444082238	18.54156	498	525820	16.48981	0.00000	12.01021	17.17722	16.27786	chrome	43.07236	164.19024	10.65507
62.58344	768	0.31314	38.20281	57.37094	54.88537	14.44450	2023-09-04 20:30:21	6.35480	17.83951	1280	14.76310	1708902471872	17.21129	2373	707146	14.86923	0.00000	17.37133	17.58617	19.77680	opera	39.93124	152.65769	15.04752
58.06657	768	3.53025	69.09869	52.95783	67.50424	16.69688	2018-11-29 04:58:26	3.84059	15.49933	1920	14.43989	5647289233825	16.45799	1373	765755	14.57941	0.00000	14.24444	15.29985	19.06990	chrome	58.33012	104.14791	14.35157
41.21108	1024	12.88011	27.56168	60.08288	63.31050	17.97804	2019-06-16 23:50:36	2.04697	16.02152	800	14.88480	2161267596724	14.19746	20	1313240	19.13954	0.00000	6.18900	15.57244	16.16177	chrome	54.96805	243.15242	11.50978
59.36065	768	2.84531	59.30282	43.56704	34.87779	16.48554	2021-02-25 13:56:57	2.13261	13.08819	1280	13.60921	3586330177546	18.11521	680	94968	17.90521	0.00000	10.09734	16.67138	10.95247	chrome	67.07623	215.64704	16.20706
56.25664	1080	2.33201	57.49324	56.74101	83.70757	16.29141	2019-10-17 18:15:58	2.02443	19.22616	1920	15.43672	6384606728303	14.01752	196	1172385	14.14508	1.00000	16.75398	16.09099	17.51830	other	28.81995	149.15996	14.79289
41.49592	1024	2.25596	52.77763	40.64033	71.90865	16.25926	2021-06-16 05:11:28	4.67170	18.87226	1280	15.19163	7519245701960	13.21323	989	461591	15.22001	1.00000	14.01654	16.08416	19.25756	safari	27.56242	100.25678	13.67064
42.91331	1024	8.49551	58.50387	40.68609	25.79735	17.56448	2020-09-27 01:21:26	1.39019	17.98032	1280	13.67113	6341911515592	15.44229	543	1166151	14.26577	0.00000	14.98372	18.27212	18.90850	edge	44.62428	209.00811	14.47485
63.38313	600	0.94486	58.24808	28.03924	51.59697	15.42687	2022-12-05 03:19:24	5.20937	12.39144	800	14.12521	2773229568207	20.99704	1760	1397156	17.20029	0.00000	13.34805	17.02925	13.61552	firefox	46.28077	159.27757	16.31820
77.37558	lower	0.68604	52.89713	58.37550	62.08331	15.13068	2022-03-03 15:47:25	3.89341	18.55224	1280	15.81942	6818515091901	14.99494	1534	505017	18.71429	1.00000	13.46534	16.15212	16.11372	edge	53.32935	277.56889	15.23091
51.58851	600	2.41432	42.99023	51.08590	61.44058	16.32520	2021-09-26 09:53:42	2.69407	19.04952	1920	12.21135	2137704455138	17.36904	97	913634	14.89392	0.00000	17.02474	16.89348	20.59068	edge	44.29357	97.11536	16.06672
66.24133	1024	1.48685	32.08331	75.17081	50.74509	15.85662	2019-12-27 00:59:14	2.75656	17.43085	800	13.17720	0692374258165	13.67834	719	1297736	13.71764	1.00000	14.44257	16.41874	17.05360	other	31.59328	224.19040	15.99914
62.30462	lower	3.17357	51.27331	62.63156	48.60520	16.59237	2019-07-29 19:08:40	1.80603	18.01008	800	12.51207	3089435700287	17.45789	283	1258303	17.78243	1.00000	13.09295	17.26308	17.34538	firefox	57.90899	132.98497	15.69846
46.21732	lower	1.95578	42.80502	56.82253	65.60403	16.12069	2021-04-30 09:53:44	3.66241	17.17679	800	14.48199	6171124194204		2116	1353024	15.47116	0.00000	13.87018	16.83064	16.43681	chrome	71.10384	228.62543	12.56596
68.32338	800	4.51046	42.24761	49.63175	68.37456	16.93797	2020-07-30 06:18:58	5.58750	17.85487	1920	14.16232	2843423230498	13.49870	2285	1179551	13.42046	1.00000	15.88337	17.16228	16.90717	safari	48.95730	115.19269	16.07029
66.96121	lower	4.11074	46.83938	36.90574	41.94996	16.84656	2020-07-19 23:13:06	2.00578	17.96048	1366	13.80270	4645162423401	16.33138	1446	521870	14.68938	0.00000	15.20947	17.23034	18.33704	chrome	60.28638	126.41131	14.44667
56.39567	800	2.81694	43.87992	56.08128	75.32161	16.47568	2020-06-11 22:05:21	6.14885	15.87031	1366	12.90873	9480020950652	17.78911	235	1123104	16.72079	0.00000	11.03375	15.46486	13.29105	safari	41.21482	141.26985	14.42980
57.06134	600	0.67999	48.32718	28.93966	58.79619	15.12228	2020-10-26 08:03:59	0.59289	17.31583	higher	14.73731	1226654070285	15.46830	1510	841725	13.41886	1.00000	17.61085	14.78230	14.90840	mobile	67.19769	234.94602	16.67592
61.25689	768	3.05028	42.51712	51.62852	69.28292	16.55358	2022-04-13 15:28:24	7.88778	19.90898	lower	15.69929	9010472631849	18.48930	1423	464032	13.74029	0.00000	23.53637	17.93476	19.42223	edge	47.93256	189.50477	17.04055
45.85365	768	1.49893	56.22830	39.97864	62.07950	15.86436	2019-08-01 07:04:45	6.71587	17.70806	800	13.91238	5751159077638	18.43417	1296	758275	17.67926	1.00000	14.97045	15.20098	18.36123	chrome	59.38980	176.57142	15.45983
62.18247	800	3.58328	42.65610	47.33655	21.62685	16.71150	2021-11-13 19:21:24	9.07760	15.58819	1920	13.81459	4593239198809	17.47197	2247	1027001	17.26229	0.00000	10.07116	16.40434	13.99895	chrome	44.88252	228.87382	13.31129
57.28034	800	1.94758	57.02804	46.28724	26.68096	16.11656	2019-04-14 01:28:32	2.33222	16.15546	1920	11.82262	6498010728542	12.75318	662	602993	14.83353	1.00000	9.50733	14.60425	19.33646	firefox	56.92131	141.86707	14.43118
23.40761	600	2.34977	78.75538	57.73992	57.47090	16.29888	2023-06-05 23:12:20	2.85331	17.97890	1280	16.46669	1505449391454	18.50624	775	1141836	15.25935	0.00000	18.29835	13.69067	17.98426	chrome	49.77929	213.76150	13.96778
58.52736	1080	3.13403	32.90418	9.76019	49.69104	16.58010	2018-10-02 09:06:34	5.98356	18.15589	1366	12.57124	8380095355653	15.94837	1277	1023824	14.43347	0.00000	14.43026	15.84125	18.25625	chrome	53.24125	13.10204	14.78934
53.29903	600	28.25297	47.78089	46.36645	61.22472	18.76081	2022-12-06 11:29:54	0.97662	18.26274	800	15.91262	8563903083270	14.49326	1434	518887	16.04305	1.00000	13.60615	16.05163	19.12706	mobile	71.25965	208.29415	12.82855
54.82768	800	1.50811	71.74524	41.76616	50.94141	15.87020	2023-07-22 22:25:37	8.00031	14.74363	1920	12.35508	2796276370722	17.10720	582	852395	18.95380	0.00000	7.42622	15.21924	14.44450	opera	62.68936	74.55113	14.38999
57.05642	higher	4.18067	84.35241	24.45173	47.99287	16.86321	2022-11-20 12:24:57	4.48923	18.22852	1920	16.74750	6022963541127	18.39483	1071	721198	14.68022	0.00000	19.26060	18.19959	17.36568	firefox	61.91087	105.77476	14.17578
50.04408	768	5.70295	43.21361	50.20604	43.56618	17.16961	2019-10-10 04:32:59	1.16287	13.89815	1280	12.72710	5695378519534	19.45945	224	1239624	19.08599	0.00000	9.25801	16.18275	12.50344	edge	56.52964	174.74289	15.37498
25.70732	600	0.23403	42.18152	41.98998	58.06224	14.20879	2023-01-26 17:17:31	3.52986	14.13558	1920	12.27657	3329980734970	20.05235	72	223330	19.02341	0.00000	12.71048	15.51546	15.12580	firefox	51.75941	134.01277	18.20888
68.66375	higher	0.15149	57.26434	54.64766	45.05147	13.88583	2020-06-18 03:17:45	2.68107	17.39803	800	17.14060	3231615671089	18.54164	495	727653	12.89075	0.00000	20.62757	16.28883	14.94496	chrome	63.59346	90.69984	14.60462
61.88247	1024	0.66708	35.78524	66.21118	37.34997	15.10509	2022-04-17 16:28:23	2.79969	17.61088	1280	13.78307	9744367279105	14.03570	1299	399711	15.06946	1.00000	12.63495	16.15123	18.74899	firefox	72.12220	161.78095	13.99085
59.70951	lower	5.08434	38.67303	52.40089	58.79731	17.05615	2023-04-19 09:28:52	3.27256	18.27707	1024	17.11538	7483413313227	17.48849	1429	1118104	18.06440	1.00000	15.43910	16.32243	16.95098	edge	53.21897	221.60009	13.61233
61.77586	lower	0.51247	43.53914	19.36546	45.84592	14.86794	2021-05-25 06:56:45	1.87296	18.98215	1024	15.34618	4803455188493	18.14745	32	502392	17.09218	1.00000	16.79082	15.86494	17.02932	chrome	80.99938	158.10318	14.87830
52.90511	higher	0.79447	33.53962	16.10335	26.71672	15.26552	2022-12-26 07:47:42	4.92806	18.00780	1366	15.73644	9101357918640	18.77838	84	697614	17.84292	1.00000	14.66553	16.30743	18.66271	edge	43.94921	112.94326	12.91213
46.29066	768	1.12140	52.84093	46.80640	43.14641	15.58816	2021-03-03 02:06:54	1.93047	20.27145	1024	15.94323	6610546241047	15.65959	393	1020333	14.52185	1.00000	17.91302	17.48761	18.36568	firefox	52.92670	100.94759	13.65694
69.62626	768	3.22920	63.37852	53.37998	63.50703	16.60940	2022-03-28 18:01:29	3.14439	17.60649	800	13.18542	3038891563059	14.27657	1051	1027329	14.27072	1.00000	13.38728	17.25222	18.83731	chrome	52.58249	198.08437	14.45948
56.06765	800	3.49418	30.03742	32.55839	36.63458	16.68673	2019-01-01 03:48:41	13.54686	16.20883	1920	15.83681	1464499559217	15.34339	1341	91270	17.79252	0.00000	9.42989	17.11819	16.15573	chrome	52.95475	205.74867	11.72057
26.02527	768	6.48274	45.30785	53.66577	64.33686	17.29640	2021-04-26 22:12:55	7.58471	16.15000	1280	13.47777	5386438078633	18.85556	1714	827980	16.08986	0.00000	11.69200	16.66599	17.60019	edge	62.37846	169.16862	12.09331
46.15074	600	0.38952	53.77484	30.46607	42.65376	14.62829	2022-08-19 23:31:39	2.13216	19.32057	lower	14.99656	7667830030701	16.22344	2499	229924	15.44515	1.00000	17.07106	18.23496	19.95449	chrome	68.46166	119.66039	14.56746
